Phototoxic,Name,Smiles,Molecular Weight,Hydrogen Bond Donor Count,Hydrogen Bond Acceptor Count,Rotatable Bond Count,Exact Mass,Monoisotopic Mass,Topological Polar Surface Area,Heavy Atom Count,Formal Charge,Complexity,Isotope Atom Count,Defined Atom Stereocenter Count,Undefined Atom Stereocenter Count,Defined Bond Stereocenter Count,Undefined Bond Stereocenter Count,Covalently-Bonded Unit Count,Compound Is Canonicalized,XLogP3,XLogP3-AA,Name,Smiles,Formula,MW,#Heavy atoms,#Aromatic heavy atoms,Fraction Csp3,#Rotatable bonds,#H-bond acceptors,#H-bond donors,MR,TPSA,iLOGP,XLOGP3,WLOGP,MLOGP,Silicos-IT Log P,Consensus Log P,ESOL Log S,ESOL Solubility (mg/ml),ESOL Solubility (mol/l),ESOL Class,Ali Log S,Ali Solubility (mg/ml),Ali Solubility (mol/l),Ali Class,Silicos-IT LogSw,Silicos-IT Solubility (mg/ml),Silicos-IT Solubility (mol/l),Silicos-IT class,GI absorption,BBB permeant,Pgp substrate,CYP1A2 inhibitor,CYP2C19 inhibitor,CYP2C9 inhibitor,CYP2D6 inhibitor,CYP3A4 inhibitor,log Kp (cm/s),Lipinski #violations,Ghose #violations,Veber #violations,Egan #violations,Muegge #violations,Bioavailability Score,PAINS #alerts,Brenk #alerts,Leadlikeness #violations,Synthetic Accessibility
1,Candesartan cilexetil,C(N1C=2C(N=C1OCC)=CC=CC2C(OC(OC(OC3CCCCC3)=O)C)=O)C4=CC=C(C=C4)C5=C(C=CC=C5)C=6NN=NN6,610.7,1,10,13,610.25398283,610.25398283,143.0,45,0,962.0,0,0,1,0,0,1,Yes,,7.0,Candesartan cilexetil,C(N1C=2C(N=C1OCC)=CC=CC2C(OC(OC(OC3CCCCC3)=O)C)=O)C4=CC=C(C=C4)C5=C(C=CC=C5)C=6NN=NN6,C33H34N6O6,610.66,45,26,0.33,13,10,1,165.77,143.34,4.31,7.11,6.32,4.14,4.95,5.36,-7.67,1.29e-05,2.11e-08,Poorly soluble,-9.94,7.02e-08,1.15e-10,Poorly soluble,-9.34,2.78e-07,4.55e-10,Poorly soluble,Low,No,No,Yes,No,Yes,No,Yes,-4.98,2,4,2,2,2,0.56,0,2,3,5.01
1,Chlorpromazine Hydrochloride,C(CCN(C)C)N1C=2C(SC=3C1=CC=CC3)=CC=C(Cl)C2.Cl,355.3,1,3,4,354.0724252,354.0724252,31.8,22,0,339.0,0,0,0,0,0,2,Yes,,,Chlorpromazine Hydrochloride,C(CCN(C)C)N1C=2C(SC=3C1=CC=CC3)=CC=C(Cl)C2.Cl,C17H20Cl2N2S,355.33,22,12,0.29,4,1,0,102.04,31.78,0.0,5.99,5.32,4.58,3.94,3.97,-5.96,0.000393,1.11e-06,Moderately soluble,-6.43,0.000131,3.68e-07,Poorly soluble,-6.28,0.000189,5.31e-07,Poorly soluble,High,Yes,Yes,Yes,No,No,Yes,Yes,-4.21,1,0,0,0,1,0.55,0,0,2,3.2
1,Cilnidipine,C(OC/C=C/C1=CC=CC=C1)(=O)C=2C(C(C(OCCOC)=O)=C(C)NC2C)C3=CC(N(=O)=O)=CC=C3,492.5,1,8,11,492.18965124,492.18965124,120.0,36,0,896.0,0,0,1,1,0,1,Yes,4.4,,Cilnidipine,C(OC/C=C/C1=CC=CC=C1)(=O)C=2C(C(C(OCCOC)=O)=C(C)NC2C)C3=CC(N(=O)=O)=CC=C3,C27H28N2O7,492.52,36,12,0.26,12,7,1,139.64,119.68,4.0,4.11,4.31,1.87,3.42,3.54,-4.94,0.00569,1.15e-05,Moderately soluble,-6.33,0.000231,4.68e-07,Poorly soluble,-7.34,2.26e-05,4.59e-08,Poorly soluble,High,No,No,No,Yes,Yes,Yes,Yes,-6.39,0,2,1,0,0,0.55,0,2,3,4.73
1,Ciprofloxacin,O=C1C=2C(N(C=C1C(O)=O)C3CC3)=CC(=C(F)C2)N4CCNCC4,331.34,2,7,3,331.13321961,331.13321961,72.9,24,0,571.0,0,0,0,0,0,1,Yes,-1.1,,Ciprofloxacin,O=C1C=2C(N(C=C1C(O)=O)C3CC3)=CC(=C(F)C2)N4CCNCC4,C17H18FN3O3,331.34,24,10,0.41,3,5,2,95.25,74.57,2.24,-1.08,1.18,1.28,1.9,1.1,-1.32,15.7,0.0474,Very soluble,0.0,334.0,1.01,Highly soluble,-3.5,0.104,0.000313,Soluble,High,No,Yes,No,No,No,No,No,-9.09,0,0,0,0,0,0.55,0,0,0,2.51
1,Clofibrate,O(C(C(OCC)=O)(C)C)C1=CC=C(Cl)C=C1,242.7,0,3,5,242.070972,242.070972,35.5,16,0,232.0,0,0,0,0,0,1,Yes,3.3,,Clofibrate,O(C(C(OCC)=O)(C)C)C1=CC=C(Cl)C=C1,C12H15ClO3,242.7,16,6,0.42,5,3,0,63.3,35.53,2.99,3.26,3.06,2.79,3.01,3.02,-3.35,0.109,0.000451,Soluble,-3.68,0.0507,0.000209,Soluble,-4.06,0.0209,8.63e-05,Moderately soluble,High,Yes,No,Yes,Yes,No,No,No,-5.47,0,0,0,0,0,0.55,0,0,1,2.09
1,Diclofenac Sodium,N(C1=C(CC(O)=O)C=CC=C1)C2=C(Cl)C=CC=C2Cl.[Na],318.1,1,3,4,316.9986282,316.9986282,52.2,20,0,310.0,0,0,0,0,0,2,Yes,,,Diclofenac Sodium,N(C1=C(CC(O)=O)C=CC=C1)C2=C(Cl)C=CC=C2Cl.[Na],C14H11Cl2NNaO2,319.14,20,12,0.07,4,2,2,77.55,49.33,-7.25,4.4,4.36,3.84,3.74,1.82,-4.77,0.00541,1.7e-05,Moderately soluble,-5.15,0.00224,7.03e-06,Moderately soluble,-5.97,0.000344,1.08e-06,Moderately soluble,High,Yes,Yes,No,No,No,No,No,-5.12,0,0,0,0,0,0.85,0,0,1,2.29
1,Doxycycline Hydrochloride,O[C@]12[C@]([C@H](N(C)C)C(O)=C(C(N)=O)C1=O)([C@@H](O)[C@]3(C(=C2O)C(=O)C=4C([C@@H]3C)=CC=CC4O)[H])[H].Cl,480.9,7,9,2,480.1299435,480.1299435,182.0,33,0,956.0,0,6,0,0,0,2,Yes,,,Doxycycline Hydrochloride,O[C@]12[C@]([C@H](N(C)C)C(O)=C(C(N)=O)C1=O)([C@@H](O)[C@]3(C(=C2O)C(=O)C=4C([C@@H]3C)=CC=CC4O)[H])[H].Cl,C22H25ClN2O8,480.9,33,6,0.41,2,9,6,117.3,181.62,0.0,0.78,0.45,-1.87,-0.98,-0.32,-3.32,0.233,0.000484,Soluble,-4.17,0.0322,6.69e-05,Moderately soluble,-1.37,20.4,0.0424,Soluble,Low,No,Yes,No,No,No,No,No,-8.68,1,1,1,1,2,0.11,0,1,1,5.22
1,Enoxacin,C(C)N1C=2C(C(=O)C(C(O)=O)=C1)=CC(F)=C(N2)N3CCNCC3,320.32,2,8,3,320.12846858,320.12846858,85.8,23,0,521.0,0,0,0,0,0,1,Yes,-0.2,,Enoxacin,C(C)N1C=2C(C(=O)C(C(O)=O)=C1)=CC(F)=C(N2)N3CCNCC3,C15H17FN4O3,320.32,23,10,0.4,3,6,2,90.35,87.46,2.04,-0.2,0.32,1.07,1.28,0.9,-1.82,4.81,0.015,Very soluble,-1.18,21.1,0.066,Very soluble,-3.33,0.149,0.000466,Soluble,High,No,Yes,No,No,No,No,No,-8.4,0,0,0,0,0,0.55,0,0,0,2.63
1,Fenofibrate,C(=O)(C1=CC=C(OC(C(OC(C)C)=O)(C)C)C=C1)C2=CC=C(Cl)C=C2,360.8,0,4,7,360.1128368,360.1128368,52.6,25,0,458.0,0,0,0,0,0,1,Yes,,5.2,Fenofibrate,C(=O)(C1=CC=C(OC(C(OC(C)C)=O)(C)C)C=C1)C2=CC=C(Cl)C=C2,C20H21ClO4,360.83,25,12,0.3,7,4,0,97.98,52.6,3.67,5.17,4.68,3.54,4.95,4.4,-5.23,0.00214,5.92e-06,Moderately soluble,-6.02,0.000344,9.53e-07,Poorly soluble,-6.51,0.000112,3.1e-07,Poorly soluble,High,Yes,No,Yes,Yes,Yes,Yes,No,-4.83,0,0,0,0,1,0.55,0,0,2,2.64
1,Fluphenazine,C(CCN1CCN(CCO)CC1)N2C=3C(SC=4C2=CC=CC4)=CC=C(C(F)(F)F)C3,437.5,1,8,6,437.17486812,437.17486812,55.2,30,0,544.0,0,0,0,0,0,1,Yes,4.4,,Fluphenazine,C(CCN1CCN(CCO)CC1)N2C=3C(SC=4C2=CC=CC4)=CC=C(C(F)(F)F)C3,C22H26F3N3OS,437.52,30,12,0.45,7,6,1,124.07,55.25,3.83,4.36,4.32,3.57,4.05,4.03,-5.13,0.00322,7.35e-06,Moderately soluble,-5.24,0.00254,5.81e-06,Moderately soluble,-6.36,0.000191,4.38e-07,Poorly soluble,High,Yes,Yes,Yes,No,No,Yes,No,-5.87,0,0,0,0,0,0.55,0,0,2,3.58
1,Fluvastatin Sodium,C(=C/[C@@H](C[C@@H](CC(O)=O)O)O)\C1=C(C=2C(N1C(C)C)=CC=CC2)C3=CC=C(F)C=C3.[Na],433.4,2,5,8,433.16653072,433.16653072,85.5,31,0,596.0,0,2,0,1,0,2,Yes,,,Fluvastatin Sodium,C(=C/[C@@H](C[C@@H](CC(O)=O)O)O)\C1=C(C=2C(N1C(C)C)=CC=CC2)C3=CC=C(F)C=C3.[Na],C24H26FNNaO4,434.46,31,15,0.29,8,5,3,116.43,82.69,-6.38,3.49,4.94,2.92,4.57,1.91,-4.56,0.0119,2.74e-05,Moderately soluble,-4.91,0.00535,1.23e-05,Moderately soluble,-5.21,0.00269,6.18e-06,Moderately soluble,High,No,Yes,No,No,No,No,No,-6.47,0,0,0,0,0,0.56,0,0,2,4.36
1,Furosemide,C(O)(=O)C1=C(NCC2=CC=CO2)C=C(Cl)C(S(N)(=O)=O)=C1,330.74,3,7,5,330.0077203,330.0077203,131.0,21,0,481.0,0,0,0,0,0,1,Yes,2.0,,Furosemide,C(O)(=O)C1=C(NCC2=CC=CO2)C=C(Cl)C(S(N)(=O)=O)=C1,C12H11ClN2O5S,330.74,21,11,0.08,5,6,3,75.46,131.01,0.85,2.03,2.63,-1.02,0.65,1.03,-3.23,0.196,0.000593,Soluble,-4.41,0.0129,3.9e-05,Moderately soluble,-4.11,0.0254,7.69e-05,Moderately soluble,High,No,No,No,No,No,No,No,-6.88,0,0,0,0,0,0.56,0,0,0,2.43
1,Glibenclamide,C(NCCC1=CC=C(S(NC(NC2CCCCC2)=O)(=O)=O)C=C1)(=O)C3=C(OC)C=CC(Cl)=C3,494.0,3,5,8,493.1438199,493.1438199,122.0,33,0,746.0,0,0,0,0,0,1,Yes,4.8,,Glibenclamide,C(NCCC1=CC=C(S(NC(NC2CCCCC2)=O)(=O)=O)C=C1)(=O)C3=C(OC)C=CC(Cl)=C3,C23H28ClN3O5S,494.0,33,12,0.39,11,5,3,126.25,121.98,2.81,4.81,4.72,2.17,3.0,3.5,-5.48,0.00165,3.34e-06,Moderately soluble,-7.1,3.89e-05,7.87e-08,Poorly soluble,-7.71,9.63e-06,1.95e-08,Poorly soluble,Low,No,No,No,Yes,Yes,Yes,Yes,-5.9,0,1,1,0,0,0.55,0,0,3,3.34
1,Gliclazide,N(C(NS(=O)(=O)C1=CC=C(C)C=C1)=O)N2CC3C(C2)CCC3,323.4,2,4,3,323.13036271,323.13036271,86.9,22,0,497.0,0,0,2,0,0,1,Yes,1.5,,Gliclazide,N(C(NS(=O)(=O)C1=CC=C(C)C=C1)=O)N2CC3C(C2)CCC3,C15H21N3O3S,323.41,22,6,0.53,5,4,2,86.93,86.89,1.96,1.48,2.33,1.61,0.2,1.52,-2.65,0.725,0.00224,Soluble,-2.91,0.396,0.00123,Soluble,-3.55,0.0905,0.00028,Soluble,High,No,Yes,No,No,No,No,No,-7.22,0,0,0,0,0,0.55,0,0,0,3.52
1,Griseofulvin,O=C1[C@@]2(OC=3C1=C(OC)C=C(OC)C3Cl)C(OC)=CC(=O)C[C@H]2C,352.8,0,6,3,352.071366,352.071366,71.1,24,0,575.0,0,2,0,0,0,1,Yes,2.2,,Griseofulvin,O=C1[C@@]2(OC=3C1=C(OC)C=C(OC)C3Cl)C(OC)=CC(=O)C[C@H]2C,C17H17ClO6,352.77,24,6,0.41,3,6,0,86.59,71.06,2.95,2.18,2.81,0.71,3.39,2.41,-3.39,0.145,0.00041,Soluble,-3.31,0.175,0.000495,Soluble,-4.71,0.00689,1.95e-05,Moderately soluble,High,Yes,No,Yes,No,Yes,No,Yes,-6.9,0,0,0,0,0,0.85,0,0,1,4.59
1,Hydrochlorothiazide,O=S1(=O)C=2C(=CC(Cl)=C(S(N)(=O)=O)C2)NCN1,297.7,3,7,1,296.9644758,296.9644758,135.0,17,0,494.0,0,0,0,0,0,1,Yes,-0.1,,Hydrochlorothiazide,O=S1(=O)C=2C(=CC(Cl)=C(S(N)(=O)=O)C2)NCN1,C7H8ClN3O4S2,297.74,17,6,0.14,1,6,3,67.58,135.12,-0.19,-0.07,0.86,-0.86,-0.96,-0.24,-1.84,4.33,0.0146,Very soluble,-2.32,1.44,0.00483,Soluble,-2.87,0.401,0.00135,Soluble,High,No,No,No,No,No,No,No,-8.17,0,0,0,1,0,0.55,0,0,0,2.87
1,Ibuprofen,C(C(O)=O)(C)C1=CC=C(CC(C)C)C=C1,206.28,1,2,4,206.130679813,206.130679813,37.3,15,0,203.0,0,0,1,0,0,1,Yes,3.5,,Ibuprofen,C(C(O)=O)(C)C1=CC=C(CC(C)C)C=C1,C13H18O2,206.28,15,6,0.46,4,2,1,62.18,37.3,2.17,3.5,3.07,3.13,3.15,3.0,-3.36,0.0909,0.000441,Soluble,-3.97,0.0223,0.000108,Soluble,-3.44,0.0749,0.000363,Soluble,High,Yes,No,No,No,No,No,No,-5.07,0,0,0,0,0,0.85,0,0,1,1.92
1,Indomethacin,C(=O)(N1C=2C(C(CC(O)=O)=C1C)=CC(OC)=CC2)C3=CC=C(Cl)C=C3,357.8,1,4,4,357.0767857,357.0767857,68.5,25,0,506.0,0,0,0,0,0,1,Yes,4.3,,Indomethacin,C(=O)(N1C=2C(C(CC(O)=O)=C1C)=CC(OC)=CC2)C3=CC=C(Cl)C=C3,C19H16ClNO4,357.79,25,15,0.16,5,4,1,96.12,68.53,2.76,4.27,3.93,3.3,3.91,3.63,-4.86,0.00491,1.37e-05,Moderately soluble,-5.42,0.00136,3.79e-06,Moderately soluble,-5.79,0.000583,1.63e-06,Moderately soluble,High,Yes,No,Yes,Yes,Yes,No,No,-5.45,0,0,0,0,0,0.85,0,0,2,2.51
1,Ketoprofen,C(=O)(C1=CC(C(C(O)=O)C)=CC=C1)C2=CC=CC=C2,254.28,1,3,4,254.094294304,254.094294304,54.4,19,0,331.0,0,0,1,0,0,1,Yes,3.1,,Ketoprofen,C(=O)(C1=CC(C(C(O)=O)C)=CC=C1)C2=CC=CC=C2,C16H14O3,254.28,19,12,0.12,4,3,1,72.67,54.37,1.9,3.12,3.11,2.69,3.37,2.84,-3.59,0.066,0.00026,Soluble,-3.93,0.0298,0.000117,Soluble,-4.68,0.00535,2.1e-05,Moderately soluble,High,Yes,No,No,No,No,No,No,-5.64,0,0,0,0,0,0.85,0,0,0,2.57
1,Levofloxacin,O=C1C=2C3=C(C(=C(F)C2)N4CCN(C)CC4)OC[C@H](C)N3C=C1C(O)=O,361.4,1,8,2,361.14378429,361.14378429,73.3,26,0,634.0,0,1,0,0,0,1,Yes,-0.4,,Levofloxacin,O=C1C=2C3=C(C(=C(F)C2)N4CCN(C)CC4)OC[C@H](C)N3C=C1C(O)=O,C18H20FN3O4,361.37,26,10,0.44,2,6,1,101.83,75.01,2.25,-0.39,1.2,0.72,1.47,1.05,-1.99,3.72,0.0103,Very soluble,-0.72,68.6,0.19,Very soluble,-3.01,0.356,0.000986,Soluble,High,No,Yes,No,No,No,No,No,-8.78,0,0,0,0,0,0.55,0,0,1,3.63
1,Lomefloxacin Hydrochloride,C(C)N1C=2C(C(=O)C(C(O)=O)=C1)=CC(F)=C(C2F)N3CC(C)NCC3.Cl,387.8,3,8,3,387.1161255,387.1161255,72.9,26,0,586.0,0,0,1,0,0,2,Yes,,,Lomefloxacin Hydrochloride,C(C)N1C=2C(C(=O)C(C(O)=O)=C1)=CC(F)=C(C2F)N3CC(C)NCC3.Cl,C17H20ClF2N3O3,387.81,26,10,0.41,3,6,2,104.28,74.57,0.0,0.0,2.68,1.9,2.34,1.38,-2.33,1.81,0.00467,Soluble,-1.12,29.6,0.0764,Very soluble,-4.12,0.0294,7.57e-05,Moderately soluble,High,Yes,Yes,No,No,No,No,No,-8.67,0,0,0,0,0,0.55,0,0,1,3.19
1,Losartan Potassium,C(N1C(CCCC)=NC(Cl)=C1CO)C2=CC=C(C=C2)C3=C(C=CC=C3)C=4NN=NN4.[K],461.0,1,6,8,460.1180685,460.1180685,77.7,31,0,526.0,0,0,0,0,0,2,Yes,,,Losartan Potassium,C(N1C(CCCC)=NC(Cl)=C1CO)C2=CC=C(C=C2)C3=C(C=CC=C3)C=4NN=NN4.[K],C22H23ClKN6O,462.01,31,22,0.27,8,5,2,117.11,92.51,-4.82,4.36,4.11,3.36,4.94,2.39,-5.45,0.00165,3.56e-06,Moderately soluble,-6.02,0.000443,9.59e-07,Poorly soluble,-8.41,1.81e-06,3.91e-09,Poorly soluble,High,No,Yes,No,Yes,No,No,No,-6.02,0,0,0,0,0,0.56,0,0,3,3.51
1,Lovastatin,O(C([C@H](CC)C)=O)[C@@H]1[C@]2(C(C=C[C@H](C)[C@@H]2CC[C@@H]3C[C@@H](O)CC(=O)O3)=C[C@H](C)C1)[H],404.5,1,5,7,404.25627424,404.25627424,72.8,29,0,666.0,0,8,0,0,0,1,Yes,4.3,,Lovastatin,O(C([C@H](CC)C)=O)[C@@H]1[C@]2(C(C=C[C@H](C)[C@@H]2CC[C@@H]3C[C@@H](O)CC(=O)O3)=C[C@H](C)C1)[H],C24H36O5,404.54,29,0,0.75,7,5,1,113.92,72.83,3.86,4.26,4.2,3.57,3.51,3.88,-4.57,0.0109,2.69e-05,Moderately soluble,-5.5,0.00128,3.15e-06,Moderately soluble,-3.19,0.263,0.00065,Soluble,High,Yes,No,No,No,Yes,No,Yes,-5.74,0,0,0,0,0,0.55,0,1,2,5.76
